id,lat,lng,start,end,type,sev
fir_1029099600_01138,-2.629,299.1,1029099600,1031950800,1,2
ear_1595365200_00598,36.048,250.43,1595365200,1595365200,4,2
flo_1181941200_00834,29.497,250.035,1181941200,1183842000,2,2
sto_1130446800_00715,21.935,249.263,1130446800,1131742800,3,2
flo_1540501200_00835,-8.239,300.296,1540501200,1542488400,2,1
sto_1478466000_00716,19.848,498.729,1478466000,1479070800,3,1
dro_1547672400_00139,-19.936,299.969,1547672400,1578690000,6,2
dro_1269036000_00140,-31.646,300.218,1269036000,1330120800,6,2
flo_1533070800_00836,-8.124,299.698,1533070800,1533416400,2,2
fir_1629838800_01139,37.95,250.037,1629838800,1631826000,1,2
sto_1218574800_00717,15.503,300.762,1218574800,1220216400,3,1
fir_1410123600_01140,-4.994,500.036,1410123600,1413320400,1,2
sto_1002229200_00718,-18.926,300.6,1002229200,1003352400,3,1
flo_1757451600_00837,40.644,400.276,1757451600,1758229200,2,2
sto_842994000_00719,22.441,249.806,842994000,844030800,3,2
flo_1183410000_00838,-7.846,300.115,1183410000,1185310800,2,2
flo_1500843600_00839,40.76,400.656,1500843600,1501016400,2,2
flo_1190408400_00840,40.194,400.232,1190408400,1191013200,2,2
fir_1757365200_01141,0.118,399.863,1757365200,1759006800,1,2
sto_935096400_00720,15.1,300.169,935096400,936910800,3,3
sto_1031950800_00721,22.168,249.12,1031950800,1033419600,3,2
vol_1628715600_00345,-0.532,-78.404,1628715600,1636491600,5,1
sto_1322258400_00722,-18.321,299.644,1322258400,1322690400,3,3
ear_1407618000_00599,-4.785,399.989,1407618000,1407618000,4,1
sto_1606424400_00723,15.22,250.108,1606424400,1607634000,3,2
fir_1626987600_01142,60.831,600.698,1626987600,1629752400,1,1
fir_961621200_01143,60.483,600.795,961621200,963435600,1,2
flo_1568494800_00841,24.086,199.892,1568494800,1569445200,2,2
sto_1187557200_00724,-17.994,301.24,1187557200,1188507600,3,1
flo_868309200_00842,49.923,299.857,868309200,869346000,2,1
ear_1726088400_00600,27.668,300.528,1726088400,1726088400,4,1
fir_991774800_01144,-2.555,299.405,991774800,993675600,1,1
sto_1344286800_00725,22.759,250.496,1344286800,1344546000,3,2
flo_1623013200_00843,49.943,299.977,1623013200,1624741200,2,3
fir_1560459600_01145,-4.956,499.707,1560459600,1564174800,1,1
fir_1663880400_01146,-2.336,301.16,1663880400,1667077200,1,1
flo_1401656400_00844,30.265,250.307,1401656400,1403557200,2,2
flo_1697230800_00845,32.042,299.363,1697230800,1697749200,2,1
sto_1596661200_00726,15.54,300.432,1596661200,1596920400,3,1
ear_970347600_00601,-42.957,200.067,970347600,970347600,4,3
fir_903387600_01147,-2.426,299.65,903387600,906411600,1,1
ear_1639170000_00602,37.25,250.318,1639170000,1639170000,4,1
sto_1506459600_00727,14.265,249.737,1506459600,1506978000,3,1
flo_1308344400_00846,29.472,249.903,1308344400,1308690000,2,2
flo_1792702800_00847,39.842,400.554,1792702800,1795122000,2,1
ear_963954000_00603,17.878,199.121,963954000,963954000,4,2
dro_1391637600_00141,-32.764,298.915,1391637600,1424124000,6,2
dro_1485464400_00142,15.006,500.046,1485464400,1496869200,6,3
fir_1344805200_01148,-1.635,301.042,1344805200,1346878800,1,1
flo_1783976400_00848,49.867,299.969,1783976400,1786568400,2,1
ear_1370120400_00604,-4.676,401.041,1370120400,1370120400,4,2
vol_1058216400_00346,37.652,15.108,1058216400,1060722000,5,1
sto_1506546000_00728,14.552,300.681,1506546000,1507064400,3,1
sto_1028581200_00729,20.878,500.31,1028581200,1029445200,3,3
sto_1252357200_00730,-17.394,300.21,1252357200,1252702800,3,3
fir_1530133200_01149,-0.057,399.971,1530133200,1532984400,1,2
sto_876603600_00731,21.784,249.868,876603600,878331600,3,2
fir_834613200_01150,38.276,301.126,834613200,837032400,1,1
ear_1396645200_00605,-5.534,400.617,1396645200,1396645200,4,3
sto_1662670800_00732,-18.001,298.965,1662670800,1664398800,3,1
flo_1409086800_00849,32.131,299.662,1409086800,1409259600,2,2
flo_1221858000_00850,30.413,250.28,1221858000,1222894800,2,1
sto_1095627600_00733,-17.066,299.606,1095627600,1097182800,3,2
fir_1284411600_01151,-34.56,400.486,1284411600,1286398800,1,1
ear_1676581200_00606,38.971,200.184,1676581200,1676581200,4,1
flo_972075600_00851,23.344,200.82,972075600,973544400,2,3
flo_1749070800_00852,32.341,299.715,1749070800,1750798800,2,1
dro_918856800_00143,1.753,400.236,918856800,934063200,6,3
fir_1436389200_01152,0.014,399.973,1436389200,1438117200,1,2
flo_1307134800_00853,50.026,300.041,1307134800,1308430800,2,2
flo_904165200_00854,30.31,250.468,904165200,904770000,2,1
vol_1276635600_00347,31.357,130.923,1276635600,1279918800,5,2
fir_840834000_01153,-35.426,399.512,840834000,841093200,1,2
ear_1461099600_00607,39.063,200.276,1461099600,1461099600,4,1
ear_1329948000_00608,16.504,201.033,1329948000,1329948000,4,3
flo_840488400_00855,23.495,199.287,840488400,841784400,2,1
sto_839192400_00734,15.26,249.528,839192400,839710800,3,1
sto_1754686800_00735,15.617,249.499,1754686800,1755637200,3,1
ear_1098997200_00609,-41.963,199.155,1098997200,1098997200,4,3
vol_1795986000_00348,-0.63,-78.413,1795986000,1802725200,5,1
ear_1571950800_00610,38.095,249.785,1571950800,1571950800,4,1
flo_928270800_00856,50.099,300.125,928270800,929826000,2,1
sto_1353880800_00736,20.847,499.088,1353880800,1355349600,3,2
flo_1184360400_00857,49.993,300.147,1184360400,1186866000,2,2
sto_1662843600_00737,-17.949,300.086,1662843600,1664398800,3,2
ear_985640400_00611,-30.181,400.446,985640400,985640400,4,1
sto_1097528400_00738,-17.421,300.139,1097528400,1098392400,3,2
ear_830466000_00612,-30.014,400.042,830466000,830466000,4,3
flo_1378760400_00858,30.524,250.304,1378760400,1380402000,2,1
sto_1157230800_00739,-18.12,300.58,1157230800,1158786000,3,1
ear_965854800_00613,28.084,300.182,965854800,965854800,4,2
fir_1528491600_01154,-36.079,400.477,1528491600,1530133200,1,1
fir_1092258000_01155,37.207,300.944,1092258000,1092776400,1,2
ear_1473454800_00614,28.653,299.742,1473454800,1473454800,4,1
fir_1502139600_01156,38.117,250.16,1502139600,1502830800,1,1
fir_1661979600_01157,-5.309,499.46,1661979600,1664398800,1,1
ear_1237240800_00615,35.369,150.493,1237240800,1237240800,4,1
flo_1466715600_00859,-8.031,300.12,1466715600,1468011600,2,1
flo_1720040400_00860,30.015,249.35,1720040400,1722373200,2,2
sto_1347742800_00740,21.826,250.529,1347742800,1348606800,3,1
sto_1001624400_00741,14.388,300.451,1001624400,1002315600,3,1
fir_1497042000_01158,36.572,300.152,1497042000,1498251600,1,1
vol_1381438800_00349,-7.892,112.744,1381438800,1389214800,5,3
flo_1063400400_00861,30.281,249.995,1063400400,1063573200,2,1
dro_1772658000_00144,33.197,301.156,1772658000,1813784400,6,3
fir_1499115600_01159,38.14,249.826,1499115600,1509051600,1,3
vol_1580850000_00350,13.793,40.617,1580850000,1584565200,5,3
sto_1441573200_00742,15.416,249.329,1441573200,1442350800,3,1
vol_1430341200_00351,63.781,-19.53,1430341200,1438117200,5,1
sto_1729198800_00743,14.459,300.155,1729198800,1729544400,3,3
fir_1345323600_01160,-35.794,400.472,1345323600,1347224400,1,1
sto_1186261200_00744,14.369,299.754,1186261200,1187643600,3,3
fir_906670800_01161,36.694,299.377,906670800,910472400,1,1
flo_1791061200_00862,-8.163,300.228,1791061200,1792962000,2,1
flo_1376859600_00863,32.157,300.974,1376859600,1379278800,2,2
fir_1031346000_01162,37.9,250.034,1031346000,1031950800,1,1
flo_1316120400_00864,49.999,299.997,1316120400,1317675600,2,1
fir_905288400_01163,-1.878,298.976,905288400,907016400,1,2
fir_1470430800_01164,-4.697,499.608,1470430800,1473541200,1,1
flo_1315083600_00865,40.499,399.798,1315083600,1317416400,2,1
fir_1339275600_01165,38.419,300.689,1339275600,1341003600,1,1
ear_1041631200_00616,28.714,299.999,1041631200,1041631200,4,3
sto_943480800_00745,15.558,299.432,943480800,944776800,3,1
ear_1710536400_00617,-41.364,198.267,1710536400,1710536400,4,3
sto_1227132000_00746,15.213,299.367,1227132000,1227391200,3,1
flo_1504472400_00866,-7.806,300.04,1504472400,1506200400,2,3
fir_871765200_01166,-35.112,399.792,871765200,872802000,1,1
sto_939675600_00747,21.22,249.259,939675600,941230800,3,3
flo_934232400_00867,40.556,399.295,934232400,934664400,2,1
fir_842907600_01167,60.317,599.387,842907600,845240400,1,2
flo_898722000_00868,-8.026,299.883,898722000,900968400,2,1
sto_1698354000_00748,22.486,250.287,1698354000,1699909200,3,2
sto_874098000_00749,21.154,499.759,874098000,875653200,3,2
flo_1443214800_00869,30.199,250.561,1443214800,1444338000,2,2
fir_1092517200_01168,-5.02,499.805,1092517200,1095973200,1,1
flo_1692565200_00870,-8.223,300.218,1692565200,1693429200,2,2
sto_1439845200_00750,14.244,249.752,1439845200,1440536400,3,1
sto_1154984400_00751,-17.75,299.518,1154984400,1155934800,3,1
ear_1502744400_00618,39.034,200.322,1502744400,1502744400,4,2
sto_997218000_00752,20.537,499.653,997218000,997995600,3,1
flo_842130000_00871,-8.018,299.836,842130000,844376400,2,1
fir_1027630800_01169,-1.222,299.013,1027630800,1029790800,1,1
fir_1250456400_01170,37.902,301.134,1250456400,1251320400,1,2
sto_1287608400_00753,-18.153,299.225,1287608400,1288904400,3,1
sto_1730926800_00754,21.41,249.54,1730926800,1731531600,3,1
sto_1540587600_00755,22.382,250.308,1540587600,1540933200,3,1
fir_1624309200_01171,38.535,299.68,1624309200,1626987600,1,1
flo_1319144400_00872,29.747,250.026,1319144400,1320526800,2,1
flo_1029358800_00873,39.411,400.896,1029358800,1030222800,2,1
flo_840661200_00874,-8.322,299.977,840661200,841698000,2,1
sto_1699650000_00756,19.789,499.15,1699650000,1700946000,3,1
flo_1780693200_00875,29.477,250.504,1780693200,1782680400,2,2
fir_963694800_01172,-0.036,399.831,963694800,964386000,1,1
flo_1530997200_00876,-8.064,299.613,1530997200,1531429200,2,3
vol_1535317200_00352,-0.945,-78.18,1535317200,1535576400,5,3
sto_935701200_00757,14.827,299.604,935701200,936910800,3,2
fir_1471208400_01173,36.493,299.931,1471208400,1475010000,1,2
fir_1279054800_01174,-34.185,399.162,1279054800,1281042000,1,1
flo_1436994000_00877,32.377,298.872,1436994000,1437858000,2,1
fir_1064523600_01175,38.172,299.084,1064523600,1067374800,1,1
fir_1344459600_01176,37.656,299.39,1344459600,1347915600,1,1
vol_1266962400_00353,35.393,138.775,1266962400,1274738400,5,1
fir_1246136400_01177,-33.742,398.564,1246136400,1248210000,1,2
flo_996181200_00878,30.15,250.41,996181200,997304400,2,1
fir_1025470800_01178,-34.715,400.302,1025470800,1027630800,1,2
ear_1386021600_00619,-30.532,400.212,1386021600,1386021600,4,2
dro_1075068000_00145,14.995,500.015,1075068000,1114034400,6,2
fir_1438894800_01179,59.475,599.3,1438894800,1442437200,1,1
dro_1488661200_00146,34.0,300.484,1488661200,1503349200,6,2
sto_1345928400_00758,21.297,250.7,1345928400,1346965200,3,3
sto_1034629200_00759,14.447,300.239,1034629200,1036098000,3,1
flo_967323600_00879,30.486,250.127,967323600,969483600,2,1
sto_1379278800_00760,14.583,250.604,1379278800,1379710800,3,2
sto_1414447200_00761,-17.166,299.835,1414447200,1415052000,3,1
flo_1603659600_00880,39.399,400.253,1603659600,1604955600,2,1
ear_1165356000_00620,16.262,199.807,1165356000,1165356000,4,1
sto_1219352400_00762,-18.387,299.489,1219352400,1220821200,3,2
fir_1724446800_01180,0.094,400.005,1724446800,1725138000,1,1
sto_849132000_00763,14.664,250.388,849132000,850255200,3,1
vol_1118178000_00354,-1.367,29.313,1118178000,1125954000,5,2
flo_968965200_00881,24.582,200.015,968965200,970952400,2,2
flo_1689109200_00882,30.161,250.632,1689109200,1690837200,2,1
sto_1631739600_00764,19.337,499.858,1631739600,1633554000,3,2
sto_1445115600_00765,15.009,299.671,1445115600,1446325200,3,2
sto_1257372000_00766,22.062,250.44,1257372000,1257890400,3,3
sto_1410382800_00767,21.742,250.021,1410382800,1411592400,3,1
vol_1703797200_00355,-21.267,55.677,1703797200,1704315600,5,3
flo_1315774800_00883,39.333,399.09,1315774800,1317762000,2,1
fir_1087333200_01181,-5.343,499.44,1087333200,1088456400,1,2
sto_1065906000_00768,15.6,300.339,1065906000,1067634000,3,2
dro_1362607200_00147,32.145,299.298,1362607200,1407880800,6,2
fir_1245272400_01182,-1.026,300.378,1245272400,1247605200,1,2
sto_1353794400_00769,15.268,299.526,1353794400,1354053600,3,1
fir_1377378000_01183,37.557,300.323,1377378000,1380056400,1,1
sto_1724533200_00770,-18.097,299.302,1724533200,1725829200,3,1
sto_1413838800_00771,20.867,500.455,1413838800,1415480400,3,1
dro_883864800_00148,14.988,500.03,883864800,944431200,6,2
flo_1437512400_00884,40.53,400.633,1437512400,1437771600,2,1
fir_993157200_01184,-33.826,399.795,993157200,993416400,1,1
fir_1374008400_01185,38.054,250.009,1374008400,1375995600,1,3
vol_1403902800_00356,-0.669,-78.282,1403902800,1411678800,5,3
flo_844722000_00885,-8.275,299.683,844722000,846882000,2,2
sto_1317762000_00772,19.517,500.657,1317762000,1318798800,3,1
flo_1595624400_00886,32.69,299.445,1595624400,1596315600,2,2
ear_1742245200_00621,27.606,300.164,1742245200,1742245200,4,2
sto_1002920400_00773,22.091,249.336,1002920400,1004734800,3,1
sto_1633640400_00774,15.685,249.556,1633640400,1634418000,3,3
flo_837896400_00887,29.878,250.224,837896400,838760400,2,1
ear_1351285200_00622,-4.25,401.095,1351285200,1351285200,4,1
flo_939157200_00888,30.211,250.448,939157200,941749200,2,1
sto_1100728800_00775,19.398,500.736,1100728800,1101333600,3,2
fir_1596315600_01186,38.091,300.73,1596315600,1599426000,1,1
sto_1792098000_00776,15.4,300.135,1792098000,1793739600,3,3
fir_1506027600_01187,-5.311,500.215,1506027600,1507842000,1,1
ear_1365886800_00623,16.407,200.083,1365886800,1365886800,4,2
vol_1380402000_00357,-1.754,29.397,1380402000,1388178000,5,3
sto_1757106000_00777,15.221,250.807,1757106000,1758488400,3,1
flo_1628197200_00889,23.603,199.877,1628197200,1629061200,2,1
fir_1530133200_01188,36.461,299.975,1530133200,1532725200,1,1
fir_1182805200_01189,-4.549,499.907,1182805200,1185742800,1,1
flo_875826000_00890,23.571,199.657,875826000,876862800,2,2
dro_1236376800_00149,-31.13,300.632,1236376800,1281564000,6,3
fir_962917200_01190,60.309,600.399,962917200,964472400,1,1
fir_1567371600_01191,36.592,299.391,1567371600,1567803600,1,1
fir_1597784400_01192,37.834,249.893,1597784400,1601413200,1,1
flo_1531342800_00891,50.027,299.948,1531342800,1531515600,2,1
flo_1656709200_00892,24.489,199.467,1656709200,1658264400,2,3
ear_1338930000_00624,-42.065,201.428,1338930000,1338930000,4,1
fir_1220994000_01193,38.1,250.182,1220994000,1223413200,1,3
vol_1453154400_00358,13.578,40.534,1453154400,1458511200,5,1
fir_1000414800_01194,-36.113,398.849,1000414800,1000933200,1,1
flo_1786395600_00893,23.474,199.441,1786395600,1787691600,2,1
flo_1278018000_00894,40.405,400.326,1278018000,1279314000,2,1
flo_834526800_00895,30.312,249.481,834526800,834958800,2,2
ear_1640120400_00625,28.075,299.199,1640120400,1640120400,4,1
fir_1280091600_01195,36.481,301.041,1280091600,1282251600,1,1
fir_1751317200_01196,-1.387,300.178,1751317200,1755205200,1,1
flo_1694379600_00896,49.941,300.026,1694379600,1694725200,2,1
fir_1054760400_01197,60.147,599.352,1054760400,1057698000,1,2
flo_1150664400_00897,31.826,300.065,1150664400,1152651600,2,1
ear_912117600_00626,38.728,200.2,912117600,912117600,4,2
flo_1598216400_00898,31.204,300.244,1598216400,1599426000,2,1
dro_1517950800_00150,-31.31,298.511,1517950800,1558299600,6,3
flo_1218142800_00899,23.194,200.599,1218142800,1218574800,2,2
flo_1786741200_00900,-8.106,300.336,1786741200,1789160400,2,1
ear_1060549200_00627,16.629,199.214,1060549200,1060549200,4,2
ear_1620766800_00628,35.091,149.681,1620766800,1620766800,4,3
sto_1186866000_00778,-18.284,300.076,1186866000,1188334800,3,1
flo_1591045200_00901,-7.81,299.842,1591045200,1591218000,2,1
ear_1596402000_00629,37.702,250.315,1596402000,1596402000,4,1
fir_840834000_01198,37.886,250.178,840834000,843598800,1,1
flo_1185224400_00902,-8.157,299.892,1185224400,1187730000,2,3
fir_1690837200_01199,-2.272,298.855,1690837200,1692997200,1,1
flo_1468530000_00903,23.95,200.713,1468530000,1469048400,2,1
sto_1628024400_00779,19.791,500.703,1628024400,1629320400,3,3
flo_1064610000_00904,24.388,199.113,1064610000,1066942800,2,2
sto_1478034000_00780,-18.499,300.187,1478034000,1478466000,3,3
fir_1189803600_01200,-35.001,399.711,1189803600,1189976400,1,1
ear_1477429200_00630,-5.898,400.427,1477429200,1477429200,4,1
fir_1757451600_01201,38.354,300.41,1757451600,1760821200,1,2
dro_1521666000_00151,1.802,399.86,1521666000,1563915600,6,3
fir_1029186000_01202,38.126,249.839,1029186000,1029877200,1,1
vol_1470949200_00359,13.637,40.819,1470949200,1477256400,5,3
ear_1325628000_00631,-29.808,400.676,1325628000,1325628000,4,1
fir_1371502800_01203,-1.539,299.799,1371502800,1373576400,1,1
fir_1316466000_01204,-0.001,400.004,1316466000,1320872400,1,3
ear_1580590800_00632,16.719,200.406,1580590800,1580590800,4,1
sto_1660942800_00781,21.592,250.604,1660942800,1661288400,3,2
sto_935010000_00782,14.882,250.143,935010000,936565200,3,1
sto_1069106400_00783,19.323,499.294,1069106400,1069538400,3,2
flo_1312750800_00905,30.038,250.023,1312750800,1315083600,2,2
ear_1012600800_00633,-29.901,400.492,1012600800,1012600800,4,2
sto_1006120800_00784,22.4,249.992,1006120800,1007848800,3,1
sto_1630789200_00785,15.39,249.308,1630789200,1631480400,3,1
fir_1626642000_01205,-0.014,399.971,1626642000,1628024400,1,3
sto_1164232800_00786,22.205,249.517,1164232800,1165356000,3,2
ear_998082000_00634,36.894,249.125,998082000,998082000,4,3
sto_1539637200_00787,19.648,500.008,1539637200,1540069200,3,3
ear_891378000_00635,-30.519,400.061,891378000,891378000,4,2
ear_1348606800_00636,36.258,149.496,1348606800,1348606800,4,2
flo_1220216400_00906,49.934,299.906,1220216400,1221858000,2,1
sto_1475960400_00788,14.233,250.133,1475960400,1477774800,3,1
fir_1313787600_01206,-0.156,399.917,1313787600,1317070800,1,2
fir_1623877200_01207,37.861,250.193,1623877200,1626814800,1,1
sto_1790283600_00789,21.82,249.18,1790283600,1791061200,3,2
sto_1123102800_00790,19.695,501.274,1123102800,1124744400,3,2
sto_1472331600_00791,14.52,300.313,1472331600,1472677200,3,1
flo_1754773200_00907,-7.756,300.26,1754773200,1755810000,2,2
fir_1632085200_01208,-33.769,401.018,1632085200,1633554000,1,1
fir_1599512400_01209,-0.09,399.91,1599512400,1600030800,1,1
fir_1756242000_01210,59.789,599.089,1756242000,1764363600,1,3
flo_1066338000_00908,24.358,199.159,1066338000,1068670800,2,1
fir_1151874000_01211,60.141,600.57,1151874000,1152997200,1,1
ear_1061672400_00637,37.615,248.524,1061672400,1061672400,4,1
flo_1250888400_00909,29.454,250.021,1250888400,1251925200,2,3
sto_1224795600_00792,14.635,249.436,1224795600,1226178000,3,2
fir_1727038800_01212,-5.519,499.879,1727038800,1731963600,1,3
flo_1317848400_00910,23.901,200.211,1317848400,1320008400,2,2
sto_1661029200_00793,20.557,499.47,1661029200,1661461200,3,1
sto_1123621200_00794,20.165,501.11,1123621200,1124139600,3,2
fir_1405717200_01213,-1.973,299.669,1405717200,1408914000,1,2
ear_991256400_00638,27.73,299.136,991256400,991256400,4,3
fir_1471899600_01214,59.643,599.049,1471899600,1474750800,1,1
sto_1377205200_00795,-17.97,300.054,1377205200,1378242000,3,1
flo_1159909200_00911,49.899,300.051,1159909200,1161896400,2,1
flo_1027458000_00912,32.384,300.176,1027458000,1028494800,2,3
sto_1029099600_00796,15.543,300.684,1029099600,1029704400,3,1
vol_1230674400_00360,-21.418,56.0,1230674400,1234735200,5,3
fir_1215896400_01215,0.17,400.095,1215896400,1217365200,1,1
fir_1060117200_01216,-33.669,398.947,1060117200,1064869200,1,3
flo_972334800_00913,24.508,199.951,972334800,974581200,2,1
dro_1739134800_00152,-20.226,300.007,1739134800,1781816400,6,3
fir_897858000_01217,38.08,250.181,897858000,898635600,1,1
fir_1529960400_01218,-5.371,500.56,1529960400,1531170000,1,1
fir_1783630800_01219,0.062,400.126,1783630800,1786395600,1,1
ear_1310677200_00639,-29.798,400.475,1310677200,1310677200,4,1
ear_1435352400_00640,35.798,150.036,1435352400,1435352400,4,3
sto_1503694800_00797,20.19,499.511,1503694800,1505422800,3,1
ear_1769720400_00641,35.118,149.63,1769720400,1769720400,4,2
flo_1749416400_00914,-7.947,300.398,1749416400,1751576400,2,2
vol_1741122000_00361,-1.302,29.223,1741122000,1746306000,5,1
sto_1506027600_00798,-18.299,299.312,1506027600,1507410000,3,3
fir_1664312400_01220,-35.5,399.9,1664312400,1664398800,1,1
fir_1408654800_01221,59.775,600.464,1408654800,1410382800,1,1
sto_1541365200_00799,22.49,250.287,1541365200,1542747600,3,1
fir_1597698000_01222,36.826,298.971,1597698000,1601154000,1,1
flo_933022800_00915,-7.763,299.667,933022800,934059600,2,1
fir_1410037200_01223,36.976,299.72,1410037200,1410642000,1,1
flo_1313010000_00916,-8.147,299.653,1313010000,1314306000,2,1
fir_1561669200_01224,-1.365,299.83,1561669200,1563656400,1,1
fir_963090000_01225,37.519,300.008,963090000,965941200,1,3
ear_1480194000_00642,-40.93,201.032,1480194000,1480194000,4,3
dro_1457042400_00153,-30.998,300.984,1457042400,1483912800,6,2
fir_1468270800_01226,37.627,299.034,1468270800,1471726800,1,2
flo_1780434000_00917,30.305,250.512,1780434000,1780952400,2,1
flo_1719954000_00918,32.888,299.824,1719954000,1721422800,2,2
sto_1352152800_00800,19.388,501.32,1352152800,1353880800,3,2
fir_1496264400_01227,60.418,599.655,1496264400,1500411600,1,3
vol_1411419600_00362,-7.535,110.14,1411419600,1418072400,5,3
vol_883432800_00363,63.41,-19.909,883432800,886370400,5,1
flo_869086800_00919,31.159,299.434,869086800,870469200,2,1
flo_1467752400_00920,30.17,249.957,1467752400,1470085200,2,1
fir_1498856400_01228,38.029,250.166,1498856400,1500066000,1,2
sto_934578000_00801,22.396,249.58,934578000,935182800,3,2
vol_823125600_00364,-21.499,55.924,823125600,824594400,5,1
sto_1412456400_00802,15.406,300.414,1412456400,1413925200,3,2
flo_1252098000_00921,39.701,400.697,1252098000,1253221200,2,1
flo_1382043600_00922,24.342,200.563,1382043600,1384290000,2,1
sto_1691355600_00803,22.014,250.045,1691355600,1692565200,3,1
flo_1405803600_00923,23.398,199.463,1405803600,1407445200,2,1
sto_1187470800_00804,18.927,500.018,1187470800,1188421200,3,2
flo_1569531600_00924,49.976,300.003,1569531600,1571432400,2,2
fir_1506286800_01229,38.022,250.085,1506286800,1509570000,1,1
sto_1634418000_00805,20.296,500.799,1634418000,1635973200,3,2
fir_1506200400_01230,37.844,250.222,1506200400,1507582800,1,2
flo_999464400_00925,32.649,300.231,999464400,1001192400,2,2
flo_1725138000_00926,24.719,199.491,1725138000,1726434000,2,1
fir_1375736400_01231,60.835,599.115,1375736400,1378328400,1,1
vol_1296856800_00365,-1.421,29.155,1296856800,1301781600,5,2
fir_1536958800_01232,-1.276,299.881,1536958800,1543957200,1,3
dro_1611522000_00154,-20.034,299.685,1611522000,1631221200,6,2
vol_1781730000_00366,63.381,-19.445,1781730000,1789506000,5,1
vol_1520370000_00367,37.895,15.074,1520370000,1521925200,5,1
ear_1339966800_00643,38.939,200.137,1339966800,1339966800,4,3
fir_1379106000_01233,-4.562,499.516,1379106000,1383771600,1,3
sto_1130882400_00806,15.715,249.357,1130882400,1131919200,3,1
sto_1352930400_00807,22.049,250.721,1352930400,1353448800,3,1
fir_1122325200_01234,-35.463,400.852,1122325200,1126040400,1,2
flo_1414447200_00927,40.311,400.232,1414447200,1416002400,2,1
vol_1123016400_00368,-5.932,105.532,1123016400,1130792400,5,1
fir_1436389200_01235,-34.964,398.772,1436389200,1439845200,1,1
sto_1756760400_00808,14.948,249.602,1756760400,1757278800,3,2
flo_1537995600_00928,31.495,299.422,1537995600,1539118800,2,2
flo_1306875600_00929,23.458,199.751,1306875600,1309294800,2,1
fir_1727298000_01236,-2.082,299.277,1727298000,1729285200,1,2
fir_965250000_01237,-1.391,300.675,965250000,967410000,1,1
sto_935182800_00809,19.118,500.87,935182800,935614800,3,2
flo_866062800_00930,29.499,250.345,866062800,866754000,2,2
fir_1469307600_01238,-0.069,399.86,1469307600,1471813200,1,2
ear_1421186400_00644,39.107,199.866,1421186400,1421186400,4,1
fir_1124830800_01239,-0.068,400.11,1124830800,1128286800,1,1
ear_1286744400_00645,37.087,251.037,1286744400,1286744400,4,1
ear_1570568400_00646,16.936,200.727,1570568400,1570568400,4,1
flo_1501621200_00931,49.894,300.11,1501621200,1504126800,2,1
fir_1340398800_01240,-35.407,399.601,1340398800,1342386000,1,1
sto_847663200_00810,15.596,249.398,847663200,848786400,3,2
flo_1664139600_00932,-8.006,299.929,1664139600,1666040400,2,2
fir_1537045200_01241,-1.332,300.986,1537045200,1538600400,1,1
fir_1055192400_01242,-1.151,300.157,1055192400,1058475600,1,1
ear_1573592400_00647,-5.141,399.717,1573592400,1573592400,4,3
flo_1629925200_00933,49.982,300.144,1629925200,1631048400,2,2
flo_1471726800_00934,39.538,399.409,1471726800,1474318800,2,1
fir_1280264400_01243,38.279,301.193,1280264400,1280437200,1,2
ear_882050400_00648,16.579,199.783,882050400,882050400,4,1
sto_1281819600_00811,-17.202,300.817,1281819600,1282770000,3,1
flo_1312664400_00935,40.226,399.18,1312664400,1314738000,2,2
flo_1570654800_00936,23.542,199.76,1570654800,1571432400,2,2
sto_1286226000_00812,-17.022,299.372,1286226000,1286830800,3,1
fir_1249938000_01244,36.881,300.002,1249938000,1257454800,1,3
flo_1286139600_00937,-8.179,300.121,1286139600,1288558800,2,2
ear_1784494800_00649,36.982,251.105,1784494800,1784494800,4,3
fir_1086469200_01245,-0.142,399.887,1086469200,1090270800,1,2
dro_918943200_00155,2.242,400.319,918943200,960933600,6,3
vol_1212181200_00369,19.134,-98.454,1212181200,1213131600,5,2
ear_934750800_00650,27.752,299.767,934750800,934750800,4,1
flo_1689627600_00938,24.754,199.72,1689627600,1691701200,2,3
fir_1185397200_01246,60.495,599.567,1185397200,1188680400,1,2
sto_1633467600_00813,19.865,501.166,1633467600,1635022800,3,2
fir_1725656400_01247,-0.085,400.171,1725656400,1729198800,1,1
fir_993589200_01248,60.036,599.409,993589200,996872400,1,1
fir_902437200_01249,38.283,301.245,902437200,903387600,1,1
sto_1633554000_00814,-18.258,300.981,1633554000,1634850000,3,2
fir_836341200_01250,-4.974,500.485,836341200,837378000,1,1
fir_1026680400_01251,0.112,400.203,1026680400,1030136400,1,1
ear_1494709200_00651,36.853,150.923,1494709200,1494709200,4,3
fir_1506027600_01252,36.977,299.957,1506027600,1506978000,1,1
flo_1370034000_00939,-8.237,299.836,1370034000,1371330000,2,1
flo_992725200_00940,40.766,399.709,992725200,995230800,2,1
ear_1730840400_00652,38.904,199.815,1730840400,1730840400,4,3
ear_1284498000_00653,-29.656,400.636,1284498000,1284498000,4,3
vol_983138400_00370,35.48,139.008,983138400,990914400,5,2
flo_1349125200_00941,49.873,299.896,1349125200,1350766800,2,1
ear_837118800_00654,39.277,199.974,837118800,837118800,4,1
fir_1253480400_01253,-33.846,398.605,1253480400,1256504400,1,1
sto_1413666000_00815,22.285,249.658,1413666000,1413925200,3,1
